,decade,index,rank,catchphrase,count
3684,1970,67,5 - Very High,scooby_doo_where_are_you,0.0
66,1970,67,5 - Very High,jeepers,0.0
2478,1970,67,5 - Very High,groovy,0.0
2479,1970,68,5 - Very High,groovy,0.0
1273,1970,68,5 - Very High,my_glasses,0.0
1876,1970,68,5 - Very High,just_about_wrapped_up,0.0
3685,1970,68,5 - Very High,scooby_doo_where_are_you,0.0
3082,1970,68,5 - Very High,zoinks,3.0
670,1970,68,5 - Very High,jinkies,1.0
4288,1970,68,5 - Very High,rooby_rooby_roo,1.0
67,1970,68,5 - Very High,jeepers,0.0
1274,1970,69,4 - High,my_glasses,0.0
3083,1970,69,4 - High,zoinks,8.0
1877,1970,69,4 - High,just_about_wrapped_up,0.0
671,1970,69,4 - High,jinkies,0.0
4289,1970,69,4 - High,rooby_rooby_roo,1.0
3686,1970,69,4 - High,scooby_doo_where_are_you,0.0
68,1970,69,4 - High,jeepers,3.0
2480,1970,69,4 - High,groovy,0.0
3687,1970,70,4 - High,scooby_doo_where_are_you,
1275,1970,70,4 - High,my_glasses,
672,1970,70,4 - High,jinkies,
4290,1970,70,4 - High,rooby_rooby_roo,4.0
69,1970,70,4 - High,jeepers,
1878,1970,70,4 - High,just_about_wrapped_up,
3084,1970,70,4 - High,zoinks,
2481,1970,70,4 - High,groovy,
1276,1970,71,4 - High,my_glasses,
3688,1970,71,4 - High,scooby_doo_where_are_you,0.0
673,1970,71,4 - High,jinkies,
2482,1970,71,4 - High,groovy,0.0
1879,1970,71,4 - High,just_about_wrapped_up,
4291,1970,71,4 - High,rooby_rooby_roo,2.0
70,1970,71,4 - High,jeepers,
3085,1970,71,4 - High,zoinks,1.0
674,1970,72,5 - Very High,jinkies,1.0
1880,1970,72,5 - Very High,just_about_wrapped_up,0.0
4292,1970,72,5 - Very High,rooby_rooby_roo,0.0
1277,1970,72,5 - Very High,my_glasses,0.0
3689,1970,72,5 - Very High,scooby_doo_where_are_you,1.0
2483,1970,72,5 - Very High,groovy,0.0
3086,1970,72,5 - Very High,zoinks,11.0
71,1970,72,5 - Very High,jeepers,0.0
3690,1970,73,3 - Moderate,scooby_doo_where_are_you,
2484,1970,73,3 - Moderate,groovy,
1881,1970,73,3 - Moderate,just_about_wrapped_up,
675,1970,73,3 - Moderate,jinkies,
3087,1970,73,3 - Moderate,zoinks,
1278,1970,73,3 - Moderate,my_glasses,
4293,1970,73,3 - Moderate,rooby_rooby_roo,0.0
72,1970,73,3 - Moderate,jeepers,
3088,1970,74,3 - Moderate,zoinks,0.0
73,1970,74,3 - Moderate,jeepers,
1279,1970,74,3 - Moderate,my_glasses,
676,1970,74,3 - Moderate,jinkies,
3691,1970,74,3 - Moderate,scooby_doo_where_are_you,1.0
1882,1970,74,3 - Moderate,just_about_wrapped_up,
4294,1970,74,3 - Moderate,rooby_rooby_roo,0.0
2485,1970,74,3 - Moderate,groovy,0.0
2486,1970,75,4 - High,groovy,0.0
74,1970,75,4 - High,jeepers,3.0
3692,1970,75,4 - High,scooby_doo_where_are_you,0.0
3089,1970,75,4 - High,zoinks,10.0
1280,1970,75,4 - High,my_glasses,0.0
4295,1970,75,4 - High,rooby_rooby_roo,1.0
677,1970,75,4 - High,jinkies,0.0
1883,1970,75,4 - High,just_about_wrapped_up,0.0
2487,1970,76,4 - High,groovy,
4296,1970,76,4 - High,rooby_rooby_roo,
678,1970,76,4 - High,jinkies,
3090,1970,76,4 - High,zoinks,
1884,1970,76,4 - High,just_about_wrapped_up,
75,1970,76,4 - High,jeepers,
1281,1970,76,4 - High,my_glasses,
3693,1970,76,4 - High,scooby_doo_where_are_you,
3694,1970,77,4 - High,scooby_doo_where_are_you,0.0
2488,1970,77,4 - High,groovy,0.0
679,1970,77,4 - High,jinkies,
3091,1970,77,4 - High,zoinks,0.0
76,1970,77,4 - High,jeepers,
1885,1970,77,4 - High,just_about_wrapped_up,
4297,1970,77,4 - High,rooby_rooby_roo,1.0
1282,1970,77,4 - High,my_glasses,
77,1970,78,5 - Very High,jeepers,0.0
3092,1970,78,5 - Very High,zoinks,10.0
3695,1970,78,5 - Very High,scooby_doo_where_are_you,0.0
1886,1970,78,5 - Very High,just_about_wrapped_up,1.0
1283,1970,78,5 - Very High,my_glasses,0.0
2489,1970,78,5 - Very High,groovy,0.0
4298,1970,78,5 - Very High,rooby_rooby_roo,1.0
680,1970,78,5 - Very High,jinkies,2.0
681,1970,79,4 - High,jinkies,
1887,1970,79,4 - High,just_about_wrapped_up,
3093,1970,79,4 - High,zoinks,
4299,1970,79,4 - High,rooby_rooby_roo,
3696,1970,79,4 - High,scooby_doo_where_are_you,
78,1970,79,4 - High,jeepers,
2490,1970,79,4 - High,groovy,
1284,1970,79,4 - High,my_glasses,
4300,1970,80,4 - High,rooby_rooby_roo,0.0
1285,1970,80,4 - High,my_glasses,
682,1970,80,4 - High,jinkies,
3697,1970,80,4 - High,scooby_doo_where_are_you,0.0
3094,1970,80,4 - High,zoinks,0.0
1888,1970,80,4 - High,just_about_wrapped_up,
2491,1970,80,4 - High,groovy,0.0
79,1970,80,4 - High,jeepers,
683,1970,81,4 - High,jinkies,0.0
3698,1970,81,4 - High,scooby_doo_where_are_you,0.0
1889,1970,81,4 - High,just_about_wrapped_up,0.0
2492,1970,81,4 - High,groovy,0.0
80,1970,81,4 - High,jeepers,7.0
1286,1970,81,4 - High,my_glasses,0.0
3095,1970,81,4 - High,zoinks,10.0
4301,1970,81,4 - High,rooby_rooby_roo,1.0
1287,1970,82,4 - High,my_glasses,
2493,1970,82,4 - High,groovy,
684,1970,82,4 - High,jinkies,
3699,1970,82,4 - High,scooby_doo_where_are_you,
3096,1970,82,4 - High,zoinks,
81,1970,82,4 - High,jeepers,
4302,1970,82,4 - High,rooby_rooby_roo,
1890,1970,82,4 - High,just_about_wrapped_up,
685,1970,83,4 - High,jinkies,
2494,1970,83,4 - High,groovy,
4303,1970,83,4 - High,rooby_rooby_roo,
1891,1970,83,4 - High,just_about_wrapped_up,
3097,1970,83,4 - High,zoinks,
3700,1970,83,4 - High,scooby_doo_where_are_you,
82,1970,83,4 - High,jeepers,
1288,1970,83,4 - High,my_glasses,
4304,1970,84,5 - Very High,rooby_rooby_roo,1.0
83,1970,84,5 - Very High,jeepers,1.0
1892,1970,84,5 - Very High,just_about_wrapped_up,1.0
686,1970,84,5 - Very High,jinkies,0.0
2495,1970,84,5 - Very High,groovy,0.0
1289,1970,84,5 - Very High,my_glasses,0.0
3098,1970,84,5 - Very High,zoinks,9.0
3701,1970,84,5 - Very High,scooby_doo_where_are_you,0.0
1893,1970,85,4 - High,just_about_wrapped_up,
4305,1970,85,4 - High,rooby_rooby_roo,0.0
1290,1970,85,4 - High,my_glasses,
2496,1970,85,4 - High,groovy,0.0
687,1970,85,4 - High,jinkies,
84,1970,85,4 - High,jeepers,
3702,1970,85,4 - High,scooby_doo_where_are_you,0.0
3099,1970,85,4 - High,zoinks,0.0
2497,1970,86,4 - High,groovy,
3703,1970,86,4 - High,scooby_doo_where_are_you,
1291,1970,86,4 - High,my_glasses,
85,1970,86,4 - High,jeepers,
688,1970,86,4 - High,jinkies,
4306,1970,86,4 - High,rooby_rooby_roo,
1894,1970,86,4 - High,just_about_wrapped_up,
3100,1970,86,4 - High,zoinks,
86,1970,87,5 - Very High,jeepers,7.0
689,1970,87,5 - Very High,jinkies,0.0
1292,1970,87,5 - Very High,my_glasses,0.0
4307,1970,87,5 - Very High,rooby_rooby_roo,1.0
2498,1970,87,5 - Very High,groovy,0.0
3704,1970,87,5 - Very High,scooby_doo_where_are_you,0.0
1895,1970,87,5 - Very High,just_about_wrapped_up,0.0
3101,1970,87,5 - Very High,zoinks,8.0
87,1970,88,3 - Moderate,jeepers,
2499,1970,88,3 - Moderate,groovy,0.0
1293,1970,88,3 - Moderate,my_glasses,
1896,1970,88,3 - Moderate,just_about_wrapped_up,
3102,1970,88,3 - Moderate,zoinks,0.0
3705,1970,88,3 - Moderate,scooby_doo_where_are_you,1.0
690,1970,88,3 - Moderate,jinkies,
4308,1970,88,3 - Moderate,rooby_rooby_roo,
4309,1970,89,3 - Moderate,rooby_rooby_roo,
2500,1970,89,3 - Moderate,groovy,
3706,1970,89,3 - Moderate,scooby_doo_where_are_you,
3103,1970,89,3 - Moderate,zoinks,
1294,1970,89,3 - Moderate,my_glasses,
691,1970,89,3 - Moderate,jinkies,
1897,1970,89,3 - Moderate,just_about_wrapped_up,
88,1970,89,3 - Moderate,jeepers,
4310,1970,90,4 - High,rooby_rooby_roo,1.0
2501,1970,90,4 - High,groovy,0.0
3707,1970,90,4 - High,scooby_doo_where_are_you,0.0
1295,1970,90,4 - High,my_glasses,0.0
692,1970,90,4 - High,jinkies,2.0
1898,1970,90,4 - High,just_about_wrapped_up,0.0
89,1970,90,4 - High,jeepers,0.0
3104,1970,90,4 - High,zoinks,10.0
1296,1970,91,3 - Moderate,my_glasses,
1899,1970,91,3 - Moderate,just_about_wrapped_up,
4311,1970,91,3 - Moderate,rooby_rooby_roo,
3708,1970,91,3 - Moderate,scooby_doo_where_are_you,
693,1970,91,3 - Moderate,jinkies,
90,1970,91,3 - Moderate,jeepers,
2502,1970,91,3 - Moderate,groovy,
3105,1970,91,3 - Moderate,zoinks,
1900,1970,92,3 - Moderate,just_about_wrapped_up,
91,1970,92,3 - Moderate,jeepers,
3709,1970,92,3 - Moderate,scooby_doo_where_are_you,0.0
1297,1970,92,3 - Moderate,my_glasses,
694,1970,92,3 - Moderate,jinkies,
4312,1970,92,3 - Moderate,rooby_rooby_roo,0.0
3106,1970,92,3 - Moderate,zoinks,0.0
2503,1970,92,3 - Moderate,groovy,0.0
1298,1970,93,3 - Moderate,my_glasses,
3107,1970,93,3 - Moderate,zoinks,
695,1970,93,3 - Moderate,jinkies,
3710,1970,93,3 - Moderate,scooby_doo_where_are_you,
1901,1970,93,3 - Moderate,just_about_wrapped_up,
92,1970,93,3 - Moderate,jeepers,
4313,1970,93,3 - Moderate,rooby_rooby_roo,
2504,1970,93,3 - Moderate,groovy,
3711,1970,94,3 - Moderate,scooby_doo_where_are_you,
4314,1970,94,3 - Moderate,rooby_rooby_roo,0.0
93,1970,94,3 - Moderate,jeepers,
2505,1970,94,3 - Moderate,groovy,
1902,1970,94,3 - Moderate,just_about_wrapped_up,
3108,1970,94,3 - Moderate,zoinks,
1299,1970,94,3 - Moderate,my_glasses,
696,1970,94,3 - Moderate,jinkies,
1300,1970,95,4 - High,my_glasses,
94,1970,95,4 - High,jeepers,
697,1970,95,4 - High,jinkies,
3109,1970,95,4 - High,zoinks,1.0
4315,1970,95,4 - High,rooby_rooby_roo,
3712,1970,95,4 - High,scooby_doo_where_are_you,1.0
1903,1970,95,4 - High,just_about_wrapped_up,
2506,1970,95,4 - High,groovy,0.0
3110,1970,96,4 - High,zoinks,
698,1970,96,4 - High,jinkies,
1904,1970,96,4 - High,just_about_wrapped_up,
1301,1970,96,4 - High,my_glasses,
95,1970,96,4 - High,jeepers,
3713,1970,96,4 - High,scooby_doo_where_are_you,
4316,1970,96,4 - High,rooby_rooby_roo,1.0
2507,1970,96,4 - High,groovy,
4317,1970,97,3 - Moderate,rooby_rooby_roo,1.0
3714,1970,97,3 - Moderate,scooby_doo_where_are_you,
1302,1970,97,3 - Moderate,my_glasses,
699,1970,97,3 - Moderate,jinkies,
2508,1970,97,3 - Moderate,groovy,
1905,1970,97,3 - Moderate,just_about_wrapped_up,
96,1970,97,3 - Moderate,jeepers,
3111,1970,97,3 - Moderate,zoinks,
700,1970,98,3 - Moderate,jinkies,
3715,1970,98,3 - Moderate,scooby_doo_where_are_you,0.0
4318,1970,98,3 - Moderate,rooby_rooby_roo,
1303,1970,98,3 - Moderate,my_glasses,
97,1970,98,3 - Moderate,jeepers,
1906,1970,98,3 - Moderate,just_about_wrapped_up,
2509,1970,98,3 - Moderate,groovy,0.0
3112,1970,98,3 - Moderate,zoinks,0.0
3113,1970,99,3 - Moderate,zoinks,0.0
3716,1970,99,3 - Moderate,scooby_doo_where_are_you,0.0
98,1970,99,3 - Moderate,jeepers,
1304,1970,99,3 - Moderate,my_glasses,
1907,1970,99,3 - Moderate,just_about_wrapped_up,
701,1970,99,3 - Moderate,jinkies,
2510,1970,99,3 - Moderate,groovy,0.0
4319,1970,99,3 - Moderate,rooby_rooby_roo,1.0
3717,1970,100,3 - Moderate,scooby_doo_where_are_you,
99,1970,100,3 - Moderate,jeepers,
4320,1970,100,3 - Moderate,rooby_rooby_roo,
702,1970,100,3 - Moderate,jinkies,
1908,1970,100,3 - Moderate,just_about_wrapped_up,
1305,1970,100,3 - Moderate,my_glasses,
3114,1970,100,3 - Moderate,zoinks,
2511,1970,100,3 - Moderate,groovy,
703,1970,101,4 - High,jinkies,
3718,1970,101,4 - High,scooby_doo_where_are_you,0.0
3115,1970,101,4 - High,zoinks,0.0
1909,1970,101,4 - High,just_about_wrapped_up,
4321,1970,101,4 - High,rooby_rooby_roo,0.0
1306,1970,101,4 - High,my_glasses,
100,1970,101,4 - High,jeepers,
2512,1970,101,4 - High,groovy,0.0
2513,1970,102,4 - High,groovy,
3719,1970,102,4 - High,scooby_doo_where_are_you,
1910,1970,102,4 - High,just_about_wrapped_up,
4322,1970,102,4 - High,rooby_rooby_roo,0.0
101,1970,102,4 - High,jeepers,
3116,1970,102,4 - High,zoinks,
704,1970,102,4 - High,jinkies,
1307,1970,102,4 - High,my_glasses,
3720,1970,103,4 - High,scooby_doo_where_are_you,
3117,1970,103,4 - High,zoinks,
705,1970,103,4 - High,jinkies,
1308,1970,103,4 - High,my_glasses,
102,1970,103,4 - High,jeepers,
2514,1970,103,4 - High,groovy,
4323,1970,103,4 - High,rooby_rooby_roo,
1911,1970,103,4 - High,just_about_wrapped_up,
3721,1970,104,4 - High,scooby_doo_where_are_you,0.0
3118,1970,104,4 - High,zoinks,0.0
1309,1970,104,4 - High,my_glasses,
103,1970,104,4 - High,jeepers,
706,1970,104,4 - High,jinkies,
4324,1970,104,4 - High,rooby_rooby_roo,0.0
1912,1970,104,4 - High,just_about_wrapped_up,
2515,1970,104,4 - High,groovy,0.0
1913,1970,105,4 - High,just_about_wrapped_up,
104,1970,105,4 - High,jeepers,
3722,1970,105,4 - High,scooby_doo_where_are_you,
2516,1970,105,4 - High,groovy,
4325,1970,105,4 - High,rooby_rooby_roo,
1310,1970,105,4 - High,my_glasses,
707,1970,105,4 - High,jinkies,
3119,1970,105,4 - High,zoinks,
105,1970,106,4 - High,jeepers,
1311,1970,106,4 - High,my_glasses,
708,1970,106,4 - High,jinkies,
1914,1970,106,4 - High,just_about_wrapped_up,
3120,1970,106,4 - High,zoinks,0.0
2517,1970,106,4 - High,groovy,0.0
4326,1970,106,4 - High,rooby_rooby_roo,1.0
3723,1970,106,4 - High,scooby_doo_where_are_you,0.0
3724,1970,107,4 - High,scooby_doo_where_are_you,0.0
1312,1970,107,4 - High,my_glasses,
709,1970,107,4 - High,jinkies,
4327,1970,107,4 - High,rooby_rooby_roo,0.0
2518,1970,107,4 - High,groovy,0.0
1915,1970,107,4 - High,just_about_wrapped_up,
106,1970,107,4 - High,jeepers,
3121,1970,107,4 - High,zoinks,0.0
3122,1970,108,4 - High,zoinks,
2519,1970,108,4 - High,groovy,
1313,1970,108,4 - High,my_glasses,
3725,1970,108,4 - High,scooby_doo_where_are_you,
4328,1970,108,4 - High,rooby_rooby_roo,
107,1970,108,4 - High,jeepers,
710,1970,108,4 - High,jinkies,
1916,1970,108,4 - High,just_about_wrapped_up,
3123,1970,109,5 - Very High,zoinks,10.0
1314,1970,109,5 - Very High,my_glasses,0.0
4329,1970,109,5 - Very High,rooby_rooby_roo,0.0
108,1970,109,5 - Very High,jeepers,4.0
2520,1970,109,5 - Very High,groovy,0.0
3726,1970,109,5 - Very High,scooby_doo_where_are_you,0.0
1917,1970,109,5 - Very High,just_about_wrapped_up,0.0
711,1970,109,5 - Very High,jinkies,0.0
2521,1970,110,4 - High,groovy,
3727,1970,110,4 - High,scooby_doo_where_are_you,
1315,1970,110,4 - High,my_glasses,
109,1970,110,4 - High,jeepers,
3124,1970,110,4 - High,zoinks,
712,1970,110,4 - High,jinkies,
1918,1970,110,4 - High,just_about_wrapped_up,
4330,1970,110,4 - High,rooby_rooby_roo,
110,1970,111,4 - High,jeepers,
1919,1970,111,4 - High,just_about_wrapped_up,
2522,1970,111,4 - High,groovy,0.0
4331,1970,111,4 - High,rooby_rooby_roo,0.0
3125,1970,111,4 - High,zoinks,0.0
1316,1970,111,4 - High,my_glasses,
3728,1970,111,4 - High,scooby_doo_where_are_you,0.0
713,1970,111,4 - High,jinkies,
2523,1970,112,4 - High,groovy,0.0
4332,1970,112,4 - High,rooby_rooby_roo,1.0
3126,1970,112,4 - High,zoinks,9.0
3729,1970,112,4 - High,scooby_doo_where_are_you,0.0
714,1970,112,4 - High,jinkies,1.0
1317,1970,112,4 - High,my_glasses,0.0
1920,1970,112,4 - High,just_about_wrapped_up,0.0
111,1970,112,4 - High,jeepers,2.0
3730,1970,113,4 - High,scooby_doo_where_are_you,
715,1970,113,4 - High,jinkies,
3127,1970,113,4 - High,zoinks,
1318,1970,113,4 - High,my_glasses,
1921,1970,113,4 - High,just_about_wrapped_up,
4333,1970,113,4 - High,rooby_rooby_roo,
2524,1970,113,4 - High,groovy,
112,1970,113,4 - High,jeepers,
3128,1970,114,4 - High,zoinks,
4334,1970,114,4 - High,rooby_rooby_roo,
716,1970,114,4 - High,jinkies,
3731,1970,114,4 - High,scooby_doo_where_are_you,
2525,1970,114,4 - High,groovy,
1922,1970,114,4 - High,just_about_wrapped_up,
113,1970,114,4 - High,jeepers,
1319,1970,114,4 - High,my_glasses,
114,1970,115,4 - High,jeepers,6.0
1320,1970,115,4 - High,my_glasses,0.0
4335,1970,115,4 - High,rooby_rooby_roo,1.0
2526,1970,115,4 - High,groovy,0.0
3732,1970,115,4 - High,scooby_doo_where_are_you,1.0
3129,1970,115,4 - High,zoinks,8.0
717,1970,115,4 - High,jinkies,0.0
1923,1970,115,4 - High,just_about_wrapped_up,1.0
3733,1970,116,3 - Moderate,scooby_doo_where_are_you,
718,1970,116,3 - Moderate,jinkies,
1321,1970,116,3 - Moderate,my_glasses,
3130,1970,116,3 - Moderate,zoinks,
115,1970,116,3 - Moderate,jeepers,
1924,1970,116,3 - Moderate,just_about_wrapped_up,
4336,1970,116,3 - Moderate,rooby_rooby_roo,
2527,1970,116,3 - Moderate,groovy,
4337,1970,117,3 - Moderate,rooby_rooby_roo,
1925,1970,117,3 - Moderate,just_about_wrapped_up,
1322,1970,117,3 - Moderate,my_glasses,
719,1970,117,3 - Moderate,jinkies,
3131,1970,117,3 - Moderate,zoinks,
3734,1970,117,3 - Moderate,scooby_doo_where_are_you,
2528,1970,117,3 - Moderate,groovy,
116,1970,117,3 - Moderate,jeepers,
1926,1970,118,5 - Very High,just_about_wrapped_up,0.0
4338,1970,118,5 - Very High,rooby_rooby_roo,1.0
2529,1970,118,5 - Very High,groovy,0.0
3132,1970,118,5 - Very High,zoinks,7.0
720,1970,118,5 - Very High,jinkies,0.0
1323,1970,118,5 - Very High,my_glasses,0.0
117,1970,118,5 - Very High,jeepers,3.0
3735,1970,118,5 - Very High,scooby_doo_where_are_you,0.0
3736,1970,119,3 - Moderate,scooby_doo_where_are_you,0.0
4339,1970,119,3 - Moderate,rooby_rooby_roo,0.0
1324,1970,119,3 - Moderate,my_glasses,
3133,1970,119,3 - Moderate,zoinks,1.0
118,1970,119,3 - Moderate,jeepers,
1927,1970,119,3 - Moderate,just_about_wrapped_up,
721,1970,119,3 - Moderate,jinkies,
2530,1970,119,3 - Moderate,groovy,0.0
3737,1970,120,3 - Moderate,scooby_doo_where_are_you,
722,1970,120,3 - Moderate,jinkies,
4340,1970,120,3 - Moderate,rooby_rooby_roo,0.0
3134,1970,120,3 - Moderate,zoinks,
2531,1970,120,3 - Moderate,groovy,
119,1970,120,3 - Moderate,jeepers,
1325,1970,120,3 - Moderate,my_glasses,
1928,1970,120,3 - Moderate,just_about_wrapped_up,
2532,1970,121,5 - Very High,groovy,0.0
1326,1970,121,5 - Very High,my_glasses,0.0
4341,1970,121,5 - Very High,rooby_rooby_roo,1.0
1929,1970,121,5 - Very High,just_about_wrapped_up,0.0
723,1970,121,5 - Very High,jinkies,2.0
3135,1970,121,5 - Very High,zoinks,9.0
120,1970,121,5 - Very High,jeepers,7.0
3738,1970,121,5 - Very High,scooby_doo_where_are_you,2.0
121,1970,122,3 - Moderate,jeepers,
1327,1970,122,3 - Moderate,my_glasses,
3739,1970,122,3 - Moderate,scooby_doo_where_are_you,
4342,1970,122,3 - Moderate,rooby_rooby_roo,
2533,1970,122,3 - Moderate,groovy,
724,1970,122,3 - Moderate,jinkies,
3136,1970,122,3 - Moderate,zoinks,
1930,1970,122,3 - Moderate,just_about_wrapped_up,
1328,1970,123,3 - Moderate,my_glasses,
3137,1970,123,3 - Moderate,zoinks,
725,1970,123,3 - Moderate,jinkies,
122,1970,123,3 - Moderate,jeepers,
4343,1970,123,3 - Moderate,rooby_rooby_roo,
1931,1970,123,3 - Moderate,just_about_wrapped_up,
3740,1970,123,3 - Moderate,scooby_doo_where_are_you,
2534,1970,123,3 - Moderate,groovy,
3138,1970,124,5 - Very High,zoinks,7.0
4344,1970,124,5 - Very High,rooby_rooby_roo,1.0
1329,1970,124,5 - Very High,my_glasses,0.0
726,1970,124,5 - Very High,jinkies,1.0
3741,1970,124,5 - Very High,scooby_doo_where_are_you,0.0
123,1970,124,5 - Very High,jeepers,4.0
2535,1970,124,5 - Very High,groovy,0.0
1932,1970,124,5 - Very High,just_about_wrapped_up,0.0
4345,1970,125,3 - Moderate,rooby_rooby_roo,
727,1970,125,3 - Moderate,jinkies,
3742,1970,125,3 - Moderate,scooby_doo_where_are_you,
1330,1970,125,3 - Moderate,my_glasses,
124,1970,125,3 - Moderate,jeepers,
1933,1970,125,3 - Moderate,just_about_wrapped_up,
3139,1970,125,3 - Moderate,zoinks,
2536,1970,125,3 - Moderate,groovy,
3140,1970,126,3 - Moderate,zoinks,
2537,1970,126,3 - Moderate,groovy,
728,1970,126,3 - Moderate,jinkies,
125,1970,126,3 - Moderate,jeepers,
1331,1970,126,3 - Moderate,my_glasses,
3743,1970,126,3 - Moderate,scooby_doo_where_are_you,
1934,1970,126,3 - Moderate,just_about_wrapped_up,
4346,1970,126,3 - Moderate,rooby_rooby_roo,
1935,1970,127,5 - Very High,just_about_wrapped_up,0.0
3744,1970,127,5 - Very High,scooby_doo_where_are_you,1.0
729,1970,127,5 - Very High,jinkies,2.0
2538,1970,127,5 - Very High,groovy,0.0
4347,1970,127,5 - Very High,rooby_rooby_roo,1.0
1332,1970,127,5 - Very High,my_glasses,0.0
3141,1970,127,5 - Very High,zoinks,9.0
126,1970,127,5 - Very High,jeepers,6.0
3745,1970,128,3 - Moderate,scooby_doo_where_are_you,0.0
4348,1970,128,3 - Moderate,rooby_rooby_roo,0.0
127,1970,128,3 - Moderate,jeepers,
730,1970,128,3 - Moderate,jinkies,
3142,1970,128,3 - Moderate,zoinks,0.0
1936,1970,128,3 - Moderate,just_about_wrapped_up,
2539,1970,128,3 - Moderate,groovy,0.0
1333,1970,128,3 - Moderate,my_glasses,
4349,1970,129,3 - Moderate,rooby_rooby_roo,
731,1970,129,3 - Moderate,jinkies,
1937,1970,129,3 - Moderate,just_about_wrapped_up,
3746,1970,129,3 - Moderate,scooby_doo_where_are_you,
128,1970,129,3 - Moderate,jeepers,
1334,1970,129,3 - Moderate,my_glasses,
2540,1970,129,3 - Moderate,groovy,
3143,1970,129,3 - Moderate,zoinks,
4350,1970,130,4 - High,rooby_rooby_roo,1.0
129,1970,130,4 - High,jeepers,7.0
732,1970,130,4 - High,jinkies,2.0
3144,1970,130,4 - High,zoinks,8.0
3747,1970,130,4 - High,scooby_doo_where_are_you,0.0
2541,1970,130,4 - High,groovy,0.0
1335,1970,130,4 - High,my_glasses,0.0
1938,1970,130,4 - High,just_about_wrapped_up,0.0
1336,1970,131,4 - High,my_glasses,
733,1970,131,4 - High,jinkies,
4351,1970,131,4 - High,rooby_rooby_roo,
3748,1970,131,4 - High,scooby_doo_where_are_you,
3145,1970,131,4 - High,zoinks,
1939,1970,131,4 - High,just_about_wrapped_up,
2542,1970,131,4 - High,groovy,
130,1970,131,4 - High,jeepers,
1940,1970,132,4 - High,just_about_wrapped_up,
734,1970,132,4 - High,jinkies,
1337,1970,132,4 - High,my_glasses,
131,1970,132,4 - High,jeepers,
3749,1970,132,4 - High,scooby_doo_where_are_you,0.0
2543,1970,132,4 - High,groovy,0.0
3146,1970,132,4 - High,zoinks,0.0
4352,1970,132,4 - High,rooby_rooby_roo,0.0
2544,1970,133,5 - Very High,groovy,0.0
3147,1970,133,5 - Very High,zoinks,0.0
132,1970,133,5 - Very High,jeepers,0.0
735,1970,133,5 - Very High,jinkies,0.0
1941,1970,133,5 - Very High,just_about_wrapped_up,0.0
3750,1970,133,5 - Very High,scooby_doo_where_are_you,1.0
4353,1970,133,5 - Very High,rooby_rooby_roo,0.0
1338,1970,133,5 - Very High,my_glasses,0.0
3751,1970,134,5 - Very High,scooby_doo_where_are_you,1.0
736,1970,134,5 - Very High,jinkies,0.0
1942,1970,134,5 - Very High,just_about_wrapped_up,0.0
1339,1970,134,5 - Very High,my_glasses,0.0
4354,1970,134,5 - Very High,rooby_rooby_roo,0.0
3148,1970,134,5 - Very High,zoinks,0.0
133,1970,134,5 - Very High,jeepers,0.0
2545,1970,134,5 - Very High,groovy,0.0
