,Unnamed: 0,decade,index,rank,catchphrase,count
3704,4684,2010,464,7 - Elite,rooby_rooby_roo,0.0
3705,2875,2010,464,7 - Elite,groovy,0.0
3706,1066,2010,464,7 - Elite,jinkies,4.0
3707,463,2010,464,7 - Elite,jeepers,0.0
3708,3478,2010,464,7 - Elite,zoinks,0.0
3709,4081,2010,464,7 - Elite,scooby_doo_where_are_you,0.0
3710,1669,2010,464,7 - Elite,my_glasses,0.0
3711,2272,2010,464,7 - Elite,just_about_wrapped_up,0.0
3712,4685,2010,465,6 - Top Tier,rooby_rooby_roo,1.0
3713,1670,2010,465,6 - Top Tier,my_glasses,0.0
3714,4082,2010,465,6 - Top Tier,scooby_doo_where_are_you,0.0
3715,3479,2010,465,6 - Top Tier,zoinks,0.0
3716,2273,2010,465,6 - Top Tier,just_about_wrapped_up,0.0
3717,464,2010,465,6 - Top Tier,jeepers,1.0
3718,2876,2010,465,6 - Top Tier,groovy,0.0
3719,1067,2010,465,6 - Top Tier,jinkies,0.0
3720,4686,2010,466,5 - Very High,rooby_rooby_roo,0.0
3721,2274,2010,466,5 - Very High,just_about_wrapped_up,0.0
3722,1671,2010,466,5 - Very High,my_glasses,0.0
3723,1068,2010,466,5 - Very High,jinkies,2.0
3724,465,2010,466,5 - Very High,jeepers,0.0
3725,2877,2010,466,5 - Very High,groovy,0.0
3726,3480,2010,466,5 - Very High,zoinks,0.0
3727,4083,2010,466,5 - Very High,scooby_doo_where_are_you,0.0
3728,3481,2010,467,6 - Top Tier,zoinks,0.0
3729,1672,2010,467,6 - Top Tier,my_glasses,0.0
3730,4084,2010,467,6 - Top Tier,scooby_doo_where_are_you,0.0
3731,1069,2010,467,6 - Top Tier,jinkies,0.0
3732,466,2010,467,6 - Top Tier,jeepers,0.0
3733,2275,2010,467,6 - Top Tier,just_about_wrapped_up,0.0
3734,4687,2010,467,6 - Top Tier,rooby_rooby_roo,0.0
3735,2878,2010,467,6 - Top Tier,groovy,0.0
3736,467,2010,468,5 - Very High,jeepers,2.0
3737,4085,2010,468,5 - Very High,scooby_doo_where_are_you,1.0
3738,2879,2010,468,5 - Very High,groovy,0.0
3739,1673,2010,468,5 - Very High,my_glasses,0.0
3740,3482,2010,468,5 - Very High,zoinks,0.0
3741,1070,2010,468,5 - Very High,jinkies,1.0
3742,2276,2010,468,5 - Very High,just_about_wrapped_up,0.0
3743,4688,2010,468,5 - Very High,rooby_rooby_roo,0.0
3744,2880,2010,469,6 - Top Tier,groovy,0.0
3745,468,2010,469,6 - Top Tier,jeepers,0.0
3746,4086,2010,469,6 - Top Tier,scooby_doo_where_are_you,0.0
3747,1674,2010,469,6 - Top Tier,my_glasses,1.0
3748,4689,2010,469,6 - Top Tier,rooby_rooby_roo,0.0
3749,1071,2010,469,6 - Top Tier,jinkies,0.0
3750,3483,2010,469,6 - Top Tier,zoinks,0.0
3751,2277,2010,469,6 - Top Tier,just_about_wrapped_up,0.0
3752,4087,2010,470,4 - High,scooby_doo_where_are_you,0.0
3753,3484,2010,470,4 - High,zoinks,2.0
3754,1675,2010,470,4 - High,my_glasses,0.0
3755,469,2010,470,4 - High,jeepers,0.0
3756,2278,2010,470,4 - High,just_about_wrapped_up,0.0
3757,1072,2010,470,4 - High,jinkies,0.0
3758,4690,2010,470,4 - High,rooby_rooby_roo,1.0
3759,2881,2010,470,4 - High,groovy,0.0
3760,1676,2010,471,4 - High,my_glasses,1.0
3761,1073,2010,471,4 - High,jinkies,1.0
3762,3485,2010,471,4 - High,zoinks,1.0
3763,2279,2010,471,4 - High,just_about_wrapped_up,0.0
3764,2882,2010,471,4 - High,groovy,0.0
3765,4088,2010,471,4 - High,scooby_doo_where_are_you,0.0
3766,4691,2010,471,4 - High,rooby_rooby_roo,1.0
3767,470,2010,471,4 - High,jeepers,0.0
3768,1677,2010,472,4 - High,my_glasses,0.0
3769,2883,2010,472,4 - High,groovy,1.0
3770,3486,2010,472,4 - High,zoinks,4.0
3771,4089,2010,472,4 - High,scooby_doo_where_are_you,0.0
3772,4692,2010,472,4 - High,rooby_rooby_roo,1.0
3773,1074,2010,472,4 - High,jinkies,1.0
3774,2280,2010,472,4 - High,just_about_wrapped_up,0.0
3775,471,2010,472,4 - High,jeepers,1.0
3776,1075,2010,473,5 - Very High,jinkies,3.0
3777,4693,2010,473,5 - Very High,rooby_rooby_roo,0.0
3778,4090,2010,473,5 - Very High,scooby_doo_where_are_you,0.0
3779,3487,2010,473,5 - Very High,zoinks,1.0
3780,1678,2010,473,5 - Very High,my_glasses,0.0
3781,2281,2010,473,5 - Very High,just_about_wrapped_up,0.0
3782,2884,2010,473,5 - Very High,groovy,0.0
3783,472,2010,473,5 - Very High,jeepers,1.0
3784,473,2010,474,6 - Top Tier,jeepers,0.0
3785,2282,2010,474,6 - Top Tier,just_about_wrapped_up,0.0
3786,1679,2010,474,6 - Top Tier,my_glasses,0.0
3787,4091,2010,474,6 - Top Tier,scooby_doo_where_are_you,0.0
3788,3488,2010,474,6 - Top Tier,zoinks,0.0
3789,1076,2010,474,6 - Top Tier,jinkies,0.0
3790,2885,2010,474,6 - Top Tier,groovy,0.0
3791,4694,2010,474,6 - Top Tier,rooby_rooby_roo,0.0
3792,1077,2010,475,5 - Very High,jinkies,1.0
3793,2283,2010,475,5 - Very High,just_about_wrapped_up,0.0
3794,2886,2010,475,5 - Very High,groovy,0.0
3795,1680,2010,475,5 - Very High,my_glasses,0.0
3796,4695,2010,475,5 - Very High,rooby_rooby_roo,0.0
3797,4092,2010,475,5 - Very High,scooby_doo_where_are_you,0.0
3798,3489,2010,475,5 - Very High,zoinks,2.0
3799,474,2010,475,5 - Very High,jeepers,0.0
3800,2887,2010,476,5 - Very High,groovy,0.0
3801,4093,2010,476,5 - Very High,scooby_doo_where_are_you,0.0
3802,2284,2010,476,5 - Very High,just_about_wrapped_up,0.0
3803,3490,2010,476,5 - Very High,zoinks,1.0
3804,475,2010,476,5 - Very High,jeepers,0.0
3805,1078,2010,476,5 - Very High,jinkies,2.0
3806,1681,2010,476,5 - Very High,my_glasses,0.0
3807,4696,2010,476,5 - Very High,rooby_rooby_roo,1.0
3808,4697,2010,477,6 - Top Tier,rooby_rooby_roo,0.0
3809,2888,2010,477,6 - Top Tier,groovy,0.0
3810,1079,2010,477,6 - Top Tier,jinkies,2.0
3811,3491,2010,477,6 - Top Tier,zoinks,0.0
3812,4094,2010,477,6 - Top Tier,scooby_doo_where_are_you,0.0
3813,2285,2010,477,6 - Top Tier,just_about_wrapped_up,0.0
3814,476,2010,477,6 - Top Tier,jeepers,1.0
3815,1682,2010,477,6 - Top Tier,my_glasses,0.0
3816,4095,2010,478,6 - Top Tier,scooby_doo_where_are_you,0.0
3817,477,2010,478,6 - Top Tier,jeepers,0.0
3818,2889,2010,478,6 - Top Tier,groovy,0.0
3819,2286,2010,478,6 - Top Tier,just_about_wrapped_up,0.0
3820,1080,2010,478,6 - Top Tier,jinkies,0.0
3821,1683,2010,478,6 - Top Tier,my_glasses,0.0
3822,3492,2010,478,6 - Top Tier,zoinks,1.0
3823,4698,2010,478,6 - Top Tier,rooby_rooby_roo,0.0
3824,3493,2010,479,6 - Top Tier,zoinks,0.0
3825,4699,2010,479,6 - Top Tier,rooby_rooby_roo,0.0
3826,478,2010,479,6 - Top Tier,jeepers,1.0
3827,2890,2010,479,6 - Top Tier,groovy,0.0
3828,2287,2010,479,6 - Top Tier,just_about_wrapped_up,0.0
3829,1081,2010,479,6 - Top Tier,jinkies,3.0
3830,1684,2010,479,6 - Top Tier,my_glasses,0.0
3831,4096,2010,479,6 - Top Tier,scooby_doo_where_are_you,0.0
3832,1685,2010,480,6 - Top Tier,my_glasses,0.0
3833,4700,2010,480,6 - Top Tier,rooby_rooby_roo,0.0
3834,479,2010,480,6 - Top Tier,jeepers,0.0
3835,2891,2010,480,6 - Top Tier,groovy,0.0
3836,1082,2010,480,6 - Top Tier,jinkies,1.0
3837,4097,2010,480,6 - Top Tier,scooby_doo_where_are_you,0.0
3838,2288,2010,480,6 - Top Tier,just_about_wrapped_up,0.0
3839,3494,2010,480,6 - Top Tier,zoinks,1.0
3840,3495,2010,481,6 - Top Tier,zoinks,1.0
3841,2892,2010,481,6 - Top Tier,groovy,0.0
3842,1083,2010,481,6 - Top Tier,jinkies,1.0
3843,2289,2010,481,6 - Top Tier,just_about_wrapped_up,0.0
3844,4701,2010,481,6 - Top Tier,rooby_rooby_roo,1.0
3845,1686,2010,481,6 - Top Tier,my_glasses,0.0
3846,480,2010,481,6 - Top Tier,jeepers,1.0
3847,4098,2010,481,6 - Top Tier,scooby_doo_where_are_you,0.0
3848,2290,2010,482,6 - Top Tier,just_about_wrapped_up,0.0
3849,1084,2010,482,6 - Top Tier,jinkies,1.0
3850,2893,2010,482,6 - Top Tier,groovy,0.0
3851,4099,2010,482,6 - Top Tier,scooby_doo_where_are_you,0.0
3852,481,2010,482,6 - Top Tier,jeepers,2.0
3853,3496,2010,482,6 - Top Tier,zoinks,2.0
3854,1687,2010,482,6 - Top Tier,my_glasses,0.0
3855,4702,2010,482,6 - Top Tier,rooby_rooby_roo,0.0
3856,4100,2010,483,7 - Elite,scooby_doo_where_are_you,1.0
3857,2894,2010,483,7 - Elite,groovy,0.0
3858,3497,2010,483,7 - Elite,zoinks,2.0
3859,4703,2010,483,7 - Elite,rooby_rooby_roo,1.0
3860,2291,2010,483,7 - Elite,just_about_wrapped_up,0.0
3861,482,2010,483,7 - Elite,jeepers,1.0
3862,1085,2010,483,7 - Elite,jinkies,2.0
3863,1688,2010,483,7 - Elite,my_glasses,0.0
3864,3498,2010,484,2 - Low,zoinks,2.0
3865,1086,2010,484,2 - Low,jinkies,8.0
3866,2292,2010,484,2 - Low,just_about_wrapped_up,0.0
3867,483,2010,484,2 - Low,jeepers,0.0
3868,1689,2010,484,2 - Low,my_glasses,0.0
3869,4704,2010,484,2 - Low,rooby_rooby_roo,4.0
3870,4101,2010,484,2 - Low,scooby_doo_where_are_you,0.0
3871,2895,2010,484,2 - Low,groovy,1.0
3872,3499,2010,485,4 - High,zoinks,1.0
3873,1690,2010,485,4 - High,my_glasses,0.0
3874,2896,2010,485,4 - High,groovy,0.0
3875,4102,2010,485,4 - High,scooby_doo_where_are_you,0.0
3876,2293,2010,485,4 - High,just_about_wrapped_up,0.0
3877,1087,2010,485,4 - High,jinkies,0.0
3878,484,2010,485,4 - High,jeepers,0.0
3879,4705,2010,485,4 - High,rooby_rooby_roo,2.0
3880,1691,2010,486,4 - High,my_glasses,0.0
3881,1088,2010,486,4 - High,jinkies,0.0
3882,2897,2010,486,4 - High,groovy,0.0
3883,2294,2010,486,4 - High,just_about_wrapped_up,0.0
3884,4706,2010,486,4 - High,rooby_rooby_roo,1.0
3885,4103,2010,486,4 - High,scooby_doo_where_are_you,0.0
3886,3500,2010,486,4 - High,zoinks,0.0
3887,485,2010,486,4 - High,jeepers,0.0
3888,2295,2010,487,3 - Moderate,just_about_wrapped_up,0.0
3889,4707,2010,487,3 - Moderate,rooby_rooby_roo,1.0
3890,486,2010,487,3 - Moderate,jeepers,0.0
3891,3501,2010,487,3 - Moderate,zoinks,1.0
3892,2898,2010,487,3 - Moderate,groovy,0.0
3893,1692,2010,487,3 - Moderate,my_glasses,1.0
3894,1089,2010,487,3 - Moderate,jinkies,0.0
3895,4104,2010,487,3 - Moderate,scooby_doo_where_are_you,0.0
3896,4708,2010,488,3 - Moderate,rooby_rooby_roo,3.0
3897,2296,2010,488,3 - Moderate,just_about_wrapped_up,0.0
3898,2899,2010,488,3 - Moderate,groovy,0.0
3899,1090,2010,488,3 - Moderate,jinkies,3.0
3900,4105,2010,488,3 - Moderate,scooby_doo_where_are_you,1.0
3901,3502,2010,488,3 - Moderate,zoinks,3.0
3902,487,2010,488,3 - Moderate,jeepers,0.0
3903,1693,2010,488,3 - Moderate,my_glasses,0.0
3904,4106,2010,489,3 - Moderate,scooby_doo_where_are_you,0.0
3905,488,2010,489,3 - Moderate,jeepers,0.0
3906,4709,2010,489,3 - Moderate,rooby_rooby_roo,1.0
3907,2297,2010,489,3 - Moderate,just_about_wrapped_up,0.0
3908,3503,2010,489,3 - Moderate,zoinks,1.0
3909,1694,2010,489,3 - Moderate,my_glasses,0.0
3910,1091,2010,489,3 - Moderate,jinkies,1.0
3911,2900,2010,489,3 - Moderate,groovy,0.0
3912,2901,2010,490,4 - High,groovy,0.0
3913,2298,2010,490,4 - High,just_about_wrapped_up,0.0
3914,489,2010,490,4 - High,jeepers,10.0
3915,4710,2010,490,4 - High,rooby_rooby_roo,1.0
3916,1092,2010,490,4 - High,jinkies,2.0
3917,3504,2010,490,4 - High,zoinks,4.0
3918,4107,2010,490,4 - High,scooby_doo_where_are_you,0.0
3919,1695,2010,490,4 - High,my_glasses,0.0
3920,2902,2010,491,3 - Moderate,groovy,0.0
3921,1696,2010,491,3 - Moderate,my_glasses,0.0
3922,1093,2010,491,3 - Moderate,jinkies,1.0
3923,2299,2010,491,3 - Moderate,just_about_wrapped_up,0.0
3924,3505,2010,491,3 - Moderate,zoinks,1.0
3925,4711,2010,491,3 - Moderate,rooby_rooby_roo,2.0
3926,490,2010,491,3 - Moderate,jeepers,2.0
3927,4108,2010,491,3 - Moderate,scooby_doo_where_are_you,0.0
3928,1094,2010,492,4 - High,jinkies,0.0
3929,3506,2010,492,4 - High,zoinks,0.0
3930,2903,2010,492,4 - High,groovy,0.0
3931,4109,2010,492,4 - High,scooby_doo_where_are_you,0.0
3932,2300,2010,492,4 - High,just_about_wrapped_up,0.0
3933,491,2010,492,4 - High,jeepers,0.0
3934,1697,2010,492,4 - High,my_glasses,0.0
3935,4712,2010,492,4 - High,rooby_rooby_roo,1.0
3936,1095,2010,493,3 - Moderate,jinkies,1.0
3937,1698,2010,493,3 - Moderate,my_glasses,0.0
3938,4110,2010,493,3 - Moderate,scooby_doo_where_are_you,0.0
3939,2301,2010,493,3 - Moderate,just_about_wrapped_up,0.0
3940,492,2010,493,3 - Moderate,jeepers,1.0
3941,3507,2010,493,3 - Moderate,zoinks,1.0
3942,4713,2010,493,3 - Moderate,rooby_rooby_roo,0.0
3943,2904,2010,493,3 - Moderate,groovy,0.0
3944,493,2010,494,5 - Very High,jeepers,0.0
3945,1096,2010,494,5 - Very High,jinkies,0.0
3946,1699,2010,494,5 - Very High,my_glasses,0.0
3947,4714,2010,494,5 - Very High,rooby_rooby_roo,0.0
3948,3508,2010,494,5 - Very High,zoinks,0.0
3949,4111,2010,494,5 - Very High,scooby_doo_where_are_you,0.0
3950,2302,2010,494,5 - Very High,just_about_wrapped_up,0.0
3951,2905,2010,494,5 - Very High,groovy,0.0
3952,2906,2010,495,4 - High,groovy,0.0
3953,3509,2010,495,4 - High,zoinks,1.0
3954,1097,2010,495,4 - High,jinkies,0.0
3955,494,2010,495,4 - High,jeepers,0.0
3956,2303,2010,495,4 - High,just_about_wrapped_up,0.0
3957,4715,2010,495,4 - High,rooby_rooby_roo,0.0
3958,4112,2010,495,4 - High,scooby_doo_where_are_you,1.0
3959,1700,2010,495,4 - High,my_glasses,0.0
3960,1098,2010,496,4 - High,jinkies,0.0
3961,1701,2010,496,4 - High,my_glasses,0.0
3962,4113,2010,496,4 - High,scooby_doo_where_are_you,0.0
3963,4716,2010,496,4 - High,rooby_rooby_roo,0.0
3964,2907,2010,496,4 - High,groovy,0.0
3965,495,2010,496,4 - High,jeepers,0.0
3966,3510,2010,496,4 - High,zoinks,1.0
3967,2304,2010,496,4 - High,just_about_wrapped_up,0.0
3968,1702,2010,497,4 - High,my_glasses,0.0
3969,1099,2010,497,4 - High,jinkies,1.0
3970,4114,2010,497,4 - High,scooby_doo_where_are_you,0.0
3971,2305,2010,497,4 - High,just_about_wrapped_up,0.0
3972,2908,2010,497,4 - High,groovy,0.0
3973,4717,2010,497,4 - High,rooby_rooby_roo,0.0
3974,3511,2010,497,4 - High,zoinks,0.0
3975,496,2010,497,4 - High,jeepers,0.0
3976,4115,2010,498,4 - High,scooby_doo_where_are_you,0.0
3977,4718,2010,498,4 - High,rooby_rooby_roo,0.0
3978,2909,2010,498,4 - High,groovy,0.0
3979,3512,2010,498,4 - High,zoinks,0.0
3980,2306,2010,498,4 - High,just_about_wrapped_up,0.0
3981,497,2010,498,4 - High,jeepers,0.0
3982,1100,2010,498,4 - High,jinkies,0.0
3983,1703,2010,498,4 - High,my_glasses,0.0
3984,4719,2010,499,5 - Very High,rooby_rooby_roo,0.0
3985,3513,2010,499,5 - Very High,zoinks,0.0
3986,1101,2010,499,5 - Very High,jinkies,0.0
3987,498,2010,499,5 - Very High,jeepers,0.0
3988,1704,2010,499,5 - Very High,my_glasses,0.0
3989,2910,2010,499,5 - Very High,groovy,0.0
3990,4116,2010,499,5 - Very High,scooby_doo_where_are_you,0.0
3991,2307,2010,499,5 - Very High,just_about_wrapped_up,0.0
3992,4720,2010,500,5 - Very High,rooby_rooby_roo,1.0
3993,4117,2010,500,5 - Very High,scooby_doo_where_are_you,0.0
3994,499,2010,500,5 - Very High,jeepers,0.0
3995,2308,2010,500,5 - Very High,just_about_wrapped_up,0.0
3996,3514,2010,500,5 - Very High,zoinks,0.0
3997,2911,2010,500,5 - Very High,groovy,0.0
3998,1102,2010,500,5 - Very High,jinkies,1.0
3999,1705,2010,500,5 - Very High,my_glasses,0.0
4000,1706,2010,501,5 - Very High,my_glasses,0.0
4001,4721,2010,501,5 - Very High,rooby_rooby_roo,0.0
4002,2309,2010,501,5 - Very High,just_about_wrapped_up,0.0
4003,3515,2010,501,5 - Very High,zoinks,0.0
4004,4118,2010,501,5 - Very High,scooby_doo_where_are_you,0.0
4005,2912,2010,501,5 - Very High,groovy,0.0
4006,1103,2010,501,5 - Very High,jinkies,0.0
4007,500,2010,501,5 - Very High,jeepers,0.0
4008,2310,2010,502,4 - High,just_about_wrapped_up,0.0
4009,4722,2010,502,4 - High,rooby_rooby_roo,0.0
4010,501,2010,502,4 - High,jeepers,0.0
4011,1104,2010,502,4 - High,jinkies,0.0
4012,1707,2010,502,4 - High,my_glasses,0.0
4013,2913,2010,502,4 - High,groovy,0.0
4014,3516,2010,502,4 - High,zoinks,2.0
4015,4119,2010,502,4 - High,scooby_doo_where_are_you,0.0
4016,4723,2010,503,5 - Very High,rooby_rooby_roo,0.0
4017,3517,2010,503,5 - Very High,zoinks,0.0
4018,2311,2010,503,5 - Very High,just_about_wrapped_up,0.0
4019,1708,2010,503,5 - Very High,my_glasses,0.0
4020,4120,2010,503,5 - Very High,scooby_doo_where_are_you,0.0
4021,502,2010,503,5 - Very High,jeepers,0.0
4022,2914,2010,503,5 - Very High,groovy,0.0
4023,1105,2010,503,5 - Very High,jinkies,2.0
4024,2915,2010,504,5 - Very High,groovy,0.0
4025,1106,2010,504,5 - Very High,jinkies,0.0
4026,4724,2010,504,5 - Very High,rooby_rooby_roo,1.0
4027,2312,2010,504,5 - Very High,just_about_wrapped_up,0.0
4028,4121,2010,504,5 - Very High,scooby_doo_where_are_you,0.0
4029,503,2010,504,5 - Very High,jeepers,0.0
4030,1709,2010,504,5 - Very High,my_glasses,0.0
4031,3518,2010,504,5 - Very High,zoinks,1.0
4032,2916,2010,505,4 - High,groovy,0.0
4033,4725,2010,505,4 - High,rooby_rooby_roo,0.0
4034,4122,2010,505,4 - High,scooby_doo_where_are_you,0.0
4035,1710,2010,505,4 - High,my_glasses,0.0
4036,1107,2010,505,4 - High,jinkies,0.0
4037,2313,2010,505,4 - High,just_about_wrapped_up,0.0
4038,3519,2010,505,4 - High,zoinks,2.0
4039,504,2010,505,4 - High,jeepers,0.0
4040,2917,2010,506,5 - Very High,groovy,0.0
4041,505,2010,506,5 - Very High,jeepers,0.0
4042,4123,2010,506,5 - Very High,scooby_doo_where_are_you,0.0
4043,1711,2010,506,5 - Very High,my_glasses,0.0
4044,2314,2010,506,5 - Very High,just_about_wrapped_up,0.0
4045,4726,2010,506,5 - Very High,rooby_rooby_roo,0.0
4046,1108,2010,506,5 - Very High,jinkies,0.0
4047,3520,2010,506,5 - Very High,zoinks,0.0
4048,3521,2010,507,3 - Moderate,zoinks,0.0
4049,4727,2010,507,3 - Moderate,rooby_rooby_roo,1.0
4050,1712,2010,507,3 - Moderate,my_glasses,0.0
4051,1109,2010,507,3 - Moderate,jinkies,2.0
4052,2918,2010,507,3 - Moderate,groovy,0.0
4053,506,2010,507,3 - Moderate,jeepers,1.0
4054,2315,2010,507,3 - Moderate,just_about_wrapped_up,0.0
4055,4124,2010,507,3 - Moderate,scooby_doo_where_are_you,0.0
4056,3522,2010,508,4 - High,zoinks,0.0
4057,507,2010,508,4 - High,jeepers,0.0
4058,1110,2010,508,4 - High,jinkies,0.0
4059,4125,2010,508,4 - High,scooby_doo_where_are_you,0.0
4060,4728,2010,508,4 - High,rooby_rooby_roo,1.0
4061,1713,2010,508,4 - High,my_glasses,0.0
4062,2316,2010,508,4 - High,just_about_wrapped_up,0.0
4063,2919,2010,508,4 - High,groovy,0.0
4064,1111,2010,509,5 - Very High,jinkies,0.0
4065,1714,2010,509,5 - Very High,my_glasses,0.0
4066,2317,2010,509,5 - Very High,just_about_wrapped_up,0.0
4067,4729,2010,509,5 - Very High,rooby_rooby_roo,0.0
4068,2920,2010,509,5 - Very High,groovy,0.0
4069,4126,2010,509,5 - Very High,scooby_doo_where_are_you,0.0
4070,508,2010,509,5 - Very High,jeepers,1.0
4071,3523,2010,509,5 - Very High,zoinks,1.0
4072,2318,2010,510,5 - Very High,just_about_wrapped_up,0.0
4073,1715,2010,510,5 - Very High,my_glasses,0.0
4074,4127,2010,510,5 - Very High,scooby_doo_where_are_you,0.0
4075,509,2010,510,5 - Very High,jeepers,0.0
4076,3524,2010,510,5 - Very High,zoinks,1.0
4077,4730,2010,510,5 - Very High,rooby_rooby_roo,1.0
4078,2921,2010,510,5 - Very High,groovy,0.0
4079,1112,2010,510,5 - Very High,jinkies,0.0
4080,4128,2010,511,5 - Very High,scooby_doo_where_are_you,0.0
4081,4731,2010,511,5 - Very High,rooby_rooby_roo,0.0
4082,2319,2010,511,5 - Very High,just_about_wrapped_up,0.0
4083,1716,2010,511,5 - Very High,my_glasses,0.0
4084,3525,2010,511,5 - Very High,zoinks,2.0
4085,2922,2010,511,5 - Very High,groovy,0.0
4086,510,2010,511,5 - Very High,jeepers,0.0
4087,1113,2010,511,5 - Very High,jinkies,0.0
4088,4732,2010,512,5 - Very High,rooby_rooby_roo,0.0
4089,3526,2010,512,5 - Very High,zoinks,1.0
4090,511,2010,512,5 - Very High,jeepers,0.0
4091,2320,2010,512,5 - Very High,just_about_wrapped_up,0.0
4092,4129,2010,512,5 - Very High,scooby_doo_where_are_you,0.0
4093,1717,2010,512,5 - Very High,my_glasses,0.0
4094,1114,2010,512,5 - Very High,jinkies,0.0
4095,2923,2010,512,5 - Very High,groovy,0.0
4096,4130,2010,513,5 - Very High,scooby_doo_where_are_you,0.0
4097,3527,2010,513,5 - Very High,zoinks,1.0
4098,1718,2010,513,5 - Very High,my_glasses,0.0
4099,2321,2010,513,5 - Very High,just_about_wrapped_up,0.0
4100,1115,2010,513,5 - Very High,jinkies,0.0
4101,512,2010,513,5 - Very High,jeepers,0.0
4102,2924,2010,513,5 - Very High,groovy,0.0
4103,4733,2010,513,5 - Very High,rooby_rooby_roo,0.0
4104,3528,2010,514,3 - Moderate,zoinks,2.0
4105,4734,2010,514,3 - Moderate,rooby_rooby_roo,1.0
4106,4131,2010,514,3 - Moderate,scooby_doo_where_are_you,1.0
4107,2322,2010,514,3 - Moderate,just_about_wrapped_up,0.0
4108,513,2010,514,3 - Moderate,jeepers,2.0
4109,1116,2010,514,3 - Moderate,jinkies,1.0
4110,2925,2010,514,3 - Moderate,groovy,0.0
4111,1719,2010,514,3 - Moderate,my_glasses,0.0
4112,1720,2010,515,4 - High,my_glasses,0.0
4113,514,2010,515,4 - High,jeepers,1.0
4114,4132,2010,515,4 - High,scooby_doo_where_are_you,0.0
4115,4735,2010,515,4 - High,rooby_rooby_roo,0.0
4116,2926,2010,515,4 - High,groovy,0.0
4117,1117,2010,515,4 - High,jinkies,0.0
4118,2323,2010,515,4 - High,just_about_wrapped_up,0.0
4119,3529,2010,515,4 - High,zoinks,0.0
4120,1118,2010,516,4 - High,jinkies,0.0
4121,1721,2010,516,4 - High,my_glasses,0.0
4122,4133,2010,516,4 - High,scooby_doo_where_are_you,0.0
4123,4736,2010,516,4 - High,rooby_rooby_roo,0.0
4124,2324,2010,516,4 - High,just_about_wrapped_up,0.0
4125,2927,2010,516,4 - High,groovy,0.0
4126,515,2010,516,4 - High,jeepers,0.0
4127,3530,2010,516,4 - High,zoinks,1.0
4128,4134,2010,517,3 - Moderate,scooby_doo_where_are_you,0.0
4129,2928,2010,517,3 - Moderate,groovy,0.0
4130,4737,2010,517,3 - Moderate,rooby_rooby_roo,1.0
4131,516,2010,517,3 - Moderate,jeepers,0.0
4132,3531,2010,517,3 - Moderate,zoinks,3.0
4133,1722,2010,517,3 - Moderate,my_glasses,0.0
4134,1119,2010,517,3 - Moderate,jinkies,2.0
4135,2325,2010,517,3 - Moderate,just_about_wrapped_up,0.0
4136,1120,2010,518,4 - High,jinkies,1.0
4137,1723,2010,518,4 - High,my_glasses,0.0
4138,2929,2010,518,4 - High,groovy,0.0
4139,4738,2010,518,4 - High,rooby_rooby_roo,3.0
4140,3532,2010,518,4 - High,zoinks,2.0
4141,2326,2010,518,4 - High,just_about_wrapped_up,0.0
4142,4135,2010,518,4 - High,scooby_doo_where_are_you,0.0
4143,517,2010,518,4 - High,jeepers,0.0
4144,2327,2010,519,4 - High,just_about_wrapped_up,0.0
4145,1121,2010,519,4 - High,jinkies,0.0
4146,4136,2010,519,4 - High,scooby_doo_where_are_you,0.0
4147,2930,2010,519,4 - High,groovy,0.0
4148,518,2010,519,4 - High,jeepers,0.0
4149,1724,2010,519,4 - High,my_glasses,0.0
4150,3533,2010,519,4 - High,zoinks,0.0
4151,4739,2010,519,4 - High,rooby_rooby_roo,0.0
4152,2931,2010,520,5 - Very High,groovy,0.0
4153,519,2010,520,5 - Very High,jeepers,0.0
4154,1122,2010,520,5 - Very High,jinkies,0.0
4155,2328,2010,520,5 - Very High,just_about_wrapped_up,0.0
4156,1725,2010,520,5 - Very High,my_glasses,0.0
4157,4137,2010,520,5 - Very High,scooby_doo_where_are_you,0.0
4158,4740,2010,520,5 - Very High,rooby_rooby_roo,0.0
4159,3534,2010,520,5 - Very High,zoinks,0.0
4160,520,2010,521,4 - High,jeepers,0.0
4161,3535,2010,521,4 - High,zoinks,2.0
4162,2329,2010,521,4 - High,just_about_wrapped_up,0.0
4163,4741,2010,521,4 - High,rooby_rooby_roo,0.0
4164,4138,2010,521,4 - High,scooby_doo_where_are_you,0.0
4165,2932,2010,521,4 - High,groovy,0.0
4166,1726,2010,521,4 - High,my_glasses,0.0
4167,1123,2010,521,4 - High,jinkies,0.0
4168,3536,2010,522,4 - High,zoinks,0.0
4169,1727,2010,522,4 - High,my_glasses,0.0
4170,4139,2010,522,4 - High,scooby_doo_where_are_you,0.0
4171,521,2010,522,4 - High,jeepers,0.0
4172,2330,2010,522,4 - High,just_about_wrapped_up,0.0
4173,4742,2010,522,4 - High,rooby_rooby_roo,1.0
4174,1124,2010,522,4 - High,jinkies,0.0
4175,2933,2010,522,4 - High,groovy,0.0
4176,2934,2010,523,5 - Very High,groovy,0.0
4177,3537,2010,523,5 - Very High,zoinks,1.0
4178,1728,2010,523,5 - Very High,my_glasses,0.0
4179,2331,2010,523,5 - Very High,just_about_wrapped_up,0.0
4180,1125,2010,523,5 - Very High,jinkies,0.0
4181,4743,2010,523,5 - Very High,rooby_rooby_roo,0.0
4182,522,2010,523,5 - Very High,jeepers,0.0
