,index,rank,catchphrase,count
4239,530,5 - Very High,Just about wrapped up,0.0
4240,531,4 - High,Rooby rooby roo!,0.0
4241,531,4 - High,My glasses!,0.0
4242,531,4 - High,Zoinks!,1.0
4243,531,4 - High,Jinkies!,0.0
4244,531,4 - High,Scooby Doo! Where are you?,0.0
4245,531,4 - High,Just about wrapped up,0.0
4246,531,4 - High,Jeepers!,0.0
4247,531,4 - High,Groovy,0.0
4248,532,5 - Very High,My glasses!,0.0
4249,532,5 - Very High,Just about wrapped up,0.0
4250,532,5 - Very High,Jinkies!,0.0
4251,532,5 - Very High,Jeepers!,0.0
4252,532,5 - Very High,Scooby Doo! Where are you?,0.0
4253,532,5 - Very High,Rooby rooby roo!,0.0
4254,532,5 - Very High,Zoinks!,0.0
4255,532,5 - Very High,Groovy,0.0
4256,533,3 - Moderate,Just about wrapped up,0.0
4257,533,3 - Moderate,Groovy,0.0
4258,533,3 - Moderate,Zoinks!,0.0
4259,533,3 - Moderate,My glasses!,0.0
4260,533,3 - Moderate,Rooby rooby roo!,1.0
4261,533,3 - Moderate,Jinkies!,0.0
4262,533,3 - Moderate,Jeepers!,0.0
4263,533,3 - Moderate,Scooby Doo! Where are you?,0.0
4264,534,5 - Very High,Just about wrapped up,0.0
4265,534,5 - Very High,Jinkies!,0.0
4266,534,5 - Very High,My glasses!,0.0
4267,534,5 - Very High,Jeepers!,0.0
4268,534,5 - Very High,Groovy,0.0
4269,534,5 - Very High,Rooby rooby roo!,0.0
4270,534,5 - Very High,Zoinks!,0.0
4271,534,5 - Very High,Scooby Doo! Where are you?,0.0
4272,535,5 - Very High,My glasses!,0.0
4273,535,5 - Very High,Rooby rooby roo!,0.0
4274,535,5 - Very High,Scooby Doo! Where are you?,0.0
4275,535,5 - Very High,Jinkies!,0.0
4276,535,5 - Very High,Just about wrapped up,0.0
4277,535,5 - Very High,Groovy,0.0
4278,535,5 - Very High,Jeepers!,0.0
4279,535,5 - Very High,Zoinks!,0.0
4280,536,5 - Very High,Jinkies!,0.0
4281,536,5 - Very High,Zoinks!,0.0
4282,536,5 - Very High,Scooby Doo! Where are you?,0.0
4283,536,5 - Very High,Just about wrapped up,0.0
4284,536,5 - Very High,Rooby rooby roo!,0.0
4285,536,5 - Very High,Jeepers!,0.0
4286,536,5 - Very High,My glasses!,0.0
4287,536,5 - Very High,Groovy,0.0
4288,537,4 - High,Rooby rooby roo!,0.0
4289,537,4 - High,Jeepers!,0.0
4290,537,4 - High,Just about wrapped up,0.0
4291,537,4 - High,Jinkies!,0.0
4292,537,4 - High,My glasses!,0.0
4293,537,4 - High,Zoinks!,0.0
4294,537,4 - High,Groovy,0.0
4295,537,4 - High,Scooby Doo! Where are you?,0.0
4296,538,4 - High,Zoinks!,0.0
4297,538,4 - High,Just about wrapped up,0.0
4298,538,4 - High,Jeepers!,0.0
4299,538,4 - High,Groovy,0.0
4300,538,4 - High,Rooby rooby roo!,0.0
4301,538,4 - High,My glasses!,0.0
4302,538,4 - High,Scooby Doo! Where are you?,0.0
4303,538,4 - High,Jinkies!,0.0
4304,539,4 - High,Jinkies!,0.0
4305,539,4 - High,Groovy,0.0
4306,539,4 - High,Just about wrapped up,0.0
4307,539,4 - High,My glasses!,0.0
4308,539,4 - High,Zoinks!,0.0
4309,539,4 - High,Scooby Doo! Where are you?,0.0
4310,539,4 - High,Jeepers!,0.0
4311,539,4 - High,Rooby rooby roo!,0.0
4312,540,3 - Moderate,Just about wrapped up,0.0
4313,540,3 - Moderate,Jeepers!,4.0
4314,540,3 - Moderate,My glasses!,0.0
4315,540,3 - Moderate,Rooby rooby roo!,1.0
4316,540,3 - Moderate,Zoinks!,5.0
4317,540,3 - Moderate,Scooby Doo! Where are you?,0.0
4318,540,3 - Moderate,Groovy,0.0
4319,540,3 - Moderate,Jinkies!,8.0
4320,541,4 - High,Jeepers!,0.0
4321,541,4 - High,Rooby rooby roo!,0.0
4322,541,4 - High,My glasses!,0.0
4323,541,4 - High,Jinkies!,0.0
4324,541,4 - High,Just about wrapped up,0.0
4325,541,4 - High,Scooby Doo! Where are you?,0.0
4326,541,4 - High,Zoinks!,1.0
4327,541,4 - High,Groovy,0.0
4328,542,4 - High,Jeepers!,0.0
4329,542,4 - High,Jinkies!,0.0
4330,542,4 - High,Just about wrapped up,0.0
4331,542,4 - High,My glasses!,0.0
4332,542,4 - High,Zoinks!,0.0
4333,542,4 - High,Rooby rooby roo!,0.0
4334,542,4 - High,Scooby Doo! Where are you?,0.0
4335,542,4 - High,Groovy,0.0
4336,543,4 - High,Groovy,0.0
4337,543,4 - High,Zoinks!,0.0
4338,543,4 - High,My glasses!,0.0
4339,543,4 - High,Jinkies!,0.0
4340,543,4 - High,Just about wrapped up,0.0
4341,543,4 - High,Scooby Doo! Where are you?,0.0
4342,543,4 - High,Rooby rooby roo!,0.0
4343,543,4 - High,Jeepers!,0.0
4344,544,4 - High,Jinkies!,0.0
4345,544,4 - High,My glasses!,0.0
4346,544,4 - High,Groovy,0.0
4347,544,4 - High,Just about wrapped up,0.0
4348,544,4 - High,Scooby Doo! Where are you?,0.0
4349,544,4 - High,Jeepers!,0.0
4350,544,4 - High,Zoinks!,1.0
4351,544,4 - High,Rooby rooby roo!,0.0
4352,545,4 - High,Scooby Doo! Where are you?,0.0
4353,545,4 - High,Jeepers!,0.0
4354,545,4 - High,Groovy,0.0
4355,545,4 - High,Rooby rooby roo!,0.0
4356,545,4 - High,Zoinks!,0.0
4357,545,4 - High,My glasses!,1.0
4358,545,4 - High,Jinkies!,0.0
4359,545,4 - High,Just about wrapped up,0.0
4360,546,4 - High,Rooby rooby roo!,0.0
4361,546,4 - High,Just about wrapped up,0.0
4362,546,4 - High,Zoinks!,0.0
4363,546,4 - High,Groovy,0.0
4364,546,4 - High,Scooby Doo! Where are you?,0.0
4365,546,4 - High,Jeepers!,0.0
4366,546,4 - High,Jinkies!,1.0
4367,546,4 - High,My glasses!,0.0
4368,547,4 - High,Groovy,0.0
4369,547,4 - High,Jeepers!,0.0
4370,547,4 - High,My glasses!,0.0
4371,547,4 - High,Just about wrapped up,0.0
4372,547,4 - High,Zoinks!,1.0
4373,547,4 - High,Jinkies!,1.0
4374,547,4 - High,Scooby Doo! Where are you?,0.0
4375,547,4 - High,Rooby rooby roo!,0.0
4376,548,4 - High,Zoinks!,0.0
4377,548,4 - High,Groovy,0.0
4378,548,4 - High,My glasses!,0.0
4379,548,4 - High,Jinkies!,0.0
4380,548,4 - High,Scooby Doo! Where are you?,0.0
4381,548,4 - High,Rooby rooby roo!,0.0
4382,548,4 - High,Jeepers!,0.0
4383,548,4 - High,Just about wrapped up,0.0
4384,549,5 - Very High,Just about wrapped up,0.0
4385,549,5 - Very High,Scooby Doo! Where are you?,0.0
4386,549,5 - Very High,Jinkies!,0.0
4387,549,5 - Very High,Rooby rooby roo!,0.0
4388,549,5 - Very High,My glasses!,0.0
4389,549,5 - Very High,Zoinks!,0.0
4390,549,5 - Very High,Groovy,0.0
4391,549,5 - Very High,Jeepers!,0.0
4392,550,5 - Very High,Jinkies!,0.0
4393,550,5 - Very High,Scooby Doo! Where are you?,0.0
4394,550,5 - Very High,Just about wrapped up,0.0
4395,550,5 - Very High,Zoinks!,1.0
4396,550,5 - Very High,Groovy,0.0
4397,550,5 - Very High,Rooby rooby roo!,0.0
4398,550,5 - Very High,My glasses!,0.0
4399,550,5 - Very High,Jeepers!,0.0
4400,551,4 - High,Scooby Doo! Where are you?,0.0
4401,551,4 - High,Just about wrapped up,0.0
4402,551,4 - High,Rooby rooby roo!,0.0
4403,551,4 - High,Zoinks!,0.0
4404,551,4 - High,Jinkies!,0.0
4405,551,4 - High,Groovy,0.0
4406,551,4 - High,My glasses!,0.0
4407,551,4 - High,Jeepers!,0.0
4408,552,4 - High,Groovy,0.0
4409,552,4 - High,Scooby Doo! Where are you?,0.0
4410,552,4 - High,Jinkies!,0.0
4411,552,4 - High,Jeepers!,0.0
4412,552,4 - High,My glasses!,0.0
4413,552,4 - High,Zoinks!,1.0
4414,552,4 - High,Rooby rooby roo!,0.0
4415,552,4 - High,Just about wrapped up,0.0
4416,553,7 - Elite,Rooby rooby roo!,0.0
4417,553,7 - Elite,Zoinks!,1.0
4418,553,7 - Elite,Scooby Doo! Where are you?,0.0
4419,553,7 - Elite,Jeepers!,2.0
4420,553,7 - Elite,Jinkies!,2.0
4421,553,7 - Elite,Just about wrapped up,0.0
4422,553,7 - Elite,Groovy,0.0
4423,553,7 - Elite,My glasses!,0.0
4424,554,1 - Very Low,Groovy,
4425,554,1 - Very Low,Rooby rooby roo!,
4426,554,1 - Very Low,Jeepers!,0.0
4427,554,1 - Very Low,Jinkies!,3.0
4428,554,1 - Very Low,Just about wrapped up,0.0
4429,554,1 - Very Low,Zoinks!,
4430,554,1 - Very Low,My glasses!,0.0
4431,554,1 - Very Low,Scooby Doo! Where are you?,
4432,555,4 - High,My glasses!,1.0
4433,555,4 - High,Scooby Doo! Where are you?,1.0
4434,555,4 - High,Jinkies!,0.0
4435,555,4 - High,Jeepers!,2.0
4436,555,4 - High,Just about wrapped up,0.0
4437,555,4 - High,Rooby rooby roo!,1.0
4438,555,4 - High,Groovy,0.0
4439,555,4 - High,Zoinks!,2.0
4440,556,5 - Very High,My glasses!,
4441,556,5 - Very High,Rooby rooby roo!,
4442,556,5 - Very High,Jeepers!,
4443,556,5 - Very High,Jinkies!,
4444,556,5 - Very High,Groovy,
4445,556,5 - Very High,Zoinks!,
4446,556,5 - Very High,Scooby Doo! Where are you?,
4447,556,5 - Very High,Just about wrapped up,
4448,557,3 - Moderate,Scooby Doo! Where are you?,0.0
4449,557,3 - Moderate,Zoinks!,3.0
4450,557,3 - Moderate,Jeepers!,0.0
4451,557,3 - Moderate,Jinkies!,2.0
4452,557,3 - Moderate,My glasses!,1.0
4453,557,3 - Moderate,Groovy,0.0
4454,557,3 - Moderate,Just about wrapped up,0.0
4455,557,3 - Moderate,Rooby rooby roo!,1.0
4456,558,4 - High,My glasses!,0.0
4457,558,4 - High,Just about wrapped up,0.0
4458,558,4 - High,Jeepers!,0.0
4459,558,4 - High,Zoinks!,0.0
4460,558,4 - High,Scooby Doo! Where are you?,0.0
4461,558,4 - High,Jinkies!,0.0
4462,558,4 - High,Groovy,0.0
4463,558,4 - High,Rooby rooby roo!,1.0
4464,559,5 - Very High,Rooby rooby roo!,1.0
4465,559,5 - Very High,Just about wrapped up,0.0
4466,559,5 - Very High,Jeepers!,0.0
4467,559,5 - Very High,Zoinks!,1.0
4468,559,5 - Very High,My glasses!,0.0
4469,559,5 - Very High,Jinkies!,1.0
4470,559,5 - Very High,Groovy,0.0
4471,559,5 - Very High,Scooby Doo! Where are you?,0.0
4472,560,5 - Very High,Jinkies!,0.0
4473,560,5 - Very High,Jeepers!,0.0
4474,560,5 - Very High,Zoinks!,2.0
4475,560,5 - Very High,Just about wrapped up,0.0
4476,560,5 - Very High,Rooby rooby roo!,1.0
4477,560,5 - Very High,My glasses!,0.0
4478,560,5 - Very High,Groovy,0.0
4479,560,5 - Very High,Scooby Doo! Where are you?,0.0
4480,561,5 - Very High,My glasses!,0.0
4481,561,5 - Very High,Scooby Doo! Where are you?,0.0
4482,561,5 - Very High,Zoinks!,1.0
4483,561,5 - Very High,Jeepers!,0.0
4484,561,5 - Very High,Groovy,0.0
4485,561,5 - Very High,Rooby rooby roo!,0.0
4486,561,5 - Very High,Jinkies!,0.0
4487,561,5 - Very High,Just about wrapped up,0.0
4488,562,2 - Low,Jeepers!,1.0
4489,562,2 - Low,Groovy,0.0
4490,562,2 - Low,Rooby rooby roo!,1.0
4491,562,2 - Low,Scooby Doo! Where are you?,0.0
4492,562,2 - Low,Jinkies!,0.0
4493,562,2 - Low,Zoinks!,0.0
4494,562,2 - Low,Just about wrapped up,0.0
4495,562,2 - Low,My glasses!,0.0
4496,563,4 - High,Jinkies!,0.0
4497,563,4 - High,Just about wrapped up,0.0
4498,563,4 - High,Zoinks!,1.0
4499,563,4 - High,Jeepers!,0.0
4500,563,4 - High,Scooby Doo! Where are you?,0.0
4501,563,4 - High,My glasses!,1.0
4502,563,4 - High,Groovy,0.0
4503,563,4 - High,Rooby rooby roo!,1.0
4504,564,5 - Very High,Jinkies!,0.0
4505,564,5 - Very High,Jeepers!,0.0
4506,564,5 - Very High,Zoinks!,2.0
4507,564,5 - Very High,My glasses!,0.0
4508,564,5 - Very High,Groovy,0.0
4509,564,5 - Very High,Rooby rooby roo!,1.0
4510,564,5 - Very High,Just about wrapped up,0.0
4511,564,5 - Very High,Scooby Doo! Where are you?,0.0
4512,565,6 - Top Tier,Jinkies!,1.0
4513,565,6 - Top Tier,Jeepers!,0.0
4514,565,6 - Top Tier,My glasses!,1.0
4515,565,6 - Top Tier,Just about wrapped up,0.0
4516,565,6 - Top Tier,Scooby Doo! Where are you?,0.0
4517,565,6 - Top Tier,Rooby rooby roo!,0.0
4518,565,6 - Top Tier,Groovy,0.0
4519,565,6 - Top Tier,Zoinks!,0.0
4520,566,3 - Moderate,Jinkies!,0.0
4521,566,3 - Moderate,My glasses!,2.0
4522,566,3 - Moderate,Rooby rooby roo!,0.0
4523,566,3 - Moderate,Scooby Doo! Where are you?,0.0
4524,566,3 - Moderate,Jeepers!,1.0
4525,566,3 - Moderate,Groovy,0.0
4526,566,3 - Moderate,Zoinks!,2.0
4527,566,3 - Moderate,Just about wrapped up,0.0
4528,567,5 - Very High,Groovy,0.0
4529,567,5 - Very High,Rooby rooby roo!,0.0
4530,567,5 - Very High,Just about wrapped up,0.0
4531,567,5 - Very High,Jinkies!,1.0
4532,567,5 - Very High,My glasses!,0.0
4533,567,5 - Very High,Zoinks!,2.0
4534,567,5 - Very High,Jeepers!,1.0
4535,567,5 - Very High,Scooby Doo! Where are you?,0.0
4536,568,5 - Very High,Groovy,0.0
4537,568,5 - Very High,Zoinks!,3.0
4538,568,5 - Very High,Jeepers!,2.0
4539,568,5 - Very High,Scooby Doo! Where are you?,0.0
4540,568,5 - Very High,Jinkies!,1.0
4541,568,5 - Very High,My glasses!,0.0
4542,568,5 - Very High,Just about wrapped up,0.0
4543,568,5 - Very High,Rooby rooby roo!,0.0
4544,569,4 - High,My glasses!,1.0
4545,569,4 - High,Jinkies!,2.0
4546,569,4 - High,Zoinks!,2.0
4547,569,4 - High,Rooby rooby roo!,1.0
4548,569,4 - High,Scooby Doo! Where are you?,0.0
4549,569,4 - High,Just about wrapped up,0.0
4550,569,4 - High,Groovy,0.0
4551,569,4 - High,Jeepers!,3.0
4552,570,4 - High,Jeepers!,0.0
4553,570,4 - High,My glasses!,1.0
4554,570,4 - High,Jinkies!,2.0
4555,570,4 - High,Scooby Doo! Where are you?,0.0
4556,570,4 - High,Groovy,0.0
4557,570,4 - High,Rooby rooby roo!,1.0
4558,570,4 - High,Just about wrapped up,0.0
4559,570,4 - High,Zoinks!,2.0
4560,571,6 - Top Tier,Scooby Doo! Where are you?,0.0
4561,571,6 - Top Tier,Jinkies!,0.0
4562,571,6 - Top Tier,Zoinks!,4.0
4563,571,6 - Top Tier,Groovy,0.0
4564,571,6 - Top Tier,My glasses!,1.0
4565,571,6 - Top Tier,Just about wrapped up,0.0
4566,571,6 - Top Tier,Jeepers!,2.0
4567,571,6 - Top Tier,Rooby rooby roo!,1.0
4568,572,3 - Moderate,Just about wrapped up,0.0
4569,572,3 - Moderate,Rooby rooby roo!,1.0
4570,572,3 - Moderate,Jinkies!,1.0
4571,572,3 - Moderate,Groovy,0.0
4572,572,3 - Moderate,Scooby Doo! Where are you?,0.0
4573,572,3 - Moderate,Jeepers!,4.0
4574,572,3 - Moderate,My glasses!,0.0
4575,572,3 - Moderate,Zoinks!,1.0
4576,573,3 - Moderate,Scooby Doo! Where are you?,0.0
4577,573,3 - Moderate,Just about wrapped up,0.0
4578,573,3 - Moderate,Jinkies!,1.0
4579,573,3 - Moderate,Groovy,0.0
4580,573,3 - Moderate,My glasses!,0.0
4581,573,3 - Moderate,Rooby rooby roo!,1.0
4582,573,3 - Moderate,Zoinks!,4.0
4583,573,3 - Moderate,Jeepers!,2.0
4584,574,5 - Very High,Groovy,0.0
4585,574,5 - Very High,Zoinks!,3.0
4586,574,5 - Very High,Jeepers!,1.0
4587,574,5 - Very High,Scooby Doo! Where are you?,0.0
4588,574,5 - Very High,Jinkies!,1.0
4589,574,5 - Very High,Just about wrapped up,0.0
4590,574,5 - Very High,Rooby rooby roo!,0.0
4591,574,5 - Very High,My glasses!,0.0
4592,575,6 - Top Tier,Jinkies!,0.0
4593,575,6 - Top Tier,Scooby Doo! Where are you?,0.0
4594,575,6 - Top Tier,Rooby rooby roo!,0.0
4595,575,6 - Top Tier,My glasses!,1.0
4596,575,6 - Top Tier,Zoinks!,0.0
4597,575,6 - Top Tier,Just about wrapped up,0.0
4598,575,6 - Top Tier,Jeepers!,1.0
4599,575,6 - Top Tier,Groovy,0.0
4600,576,5 - Very High,Groovy,0.0
4601,576,5 - Very High,Jinkies!,1.0
4602,576,5 - Very High,Scooby Doo! Where are you?,0.0
4603,576,5 - Very High,Jeepers!,1.0
4604,576,5 - Very High,Rooby rooby roo!,1.0
4605,576,5 - Very High,Just about wrapped up,0.0
4606,576,5 - Very High,Zoinks!,1.0
4607,576,5 - Very High,My glasses!,0.0
4608,577,5 - Very High,Jinkies!,6.0
4609,577,5 - Very High,Just about wrapped up,0.0
4610,577,5 - Very High,Scooby Doo! Where are you?,0.0
4611,577,5 - Very High,Jeepers!,3.0
4612,577,5 - Very High,Zoinks!,4.0
4613,577,5 - Very High,Groovy,0.0
4614,577,5 - Very High,Rooby rooby roo!,1.0
4615,577,5 - Very High,My glasses!,0.0
4616,578,5 - Very High,Jinkies!,2.0
4617,578,5 - Very High,Zoinks!,2.0
4618,578,5 - Very High,Scooby Doo! Where are you?,0.0
4619,578,5 - Very High,Rooby rooby roo!,1.0
4620,578,5 - Very High,Just about wrapped up,0.0
4621,578,5 - Very High,My glasses!,0.0
4622,578,5 - Very High,Groovy,0.0
4623,578,5 - Very High,Jeepers!,2.0
4624,579,5 - Very High,Just about wrapped up,0.0
4625,579,5 - Very High,Zoinks!,1.0
4626,579,5 - Very High,My glasses!,0.0
4627,579,5 - Very High,Jeepers!,1.0
4628,579,5 - Very High,Jinkies!,1.0
4629,579,5 - Very High,Groovy,0.0
4630,579,5 - Very High,Scooby Doo! Where are you?,0.0
4631,579,5 - Very High,Rooby rooby roo!,0.0
4632,580,5 - Very High,My glasses!,0.0
4633,580,5 - Very High,Rooby rooby roo!,0.0
4634,580,5 - Very High,Groovy,0.0
4635,580,5 - Very High,Jeepers!,1.0
4636,580,5 - Very High,Scooby Doo! Where are you?,0.0
4637,580,5 - Very High,Zoinks!,1.0
4638,580,5 - Very High,Jinkies!,0.0
4639,580,5 - Very High,Just about wrapped up,0.0
4640,581,5 - Very High,Rooby rooby roo!,1.0
4641,581,5 - Very High,Zoinks!,0.0
4642,581,5 - Very High,Groovy,0.0
4643,581,5 - Very High,Scooby Doo! Where are you?,0.0
4644,581,5 - Very High,Jinkies!,2.0
4645,581,5 - Very High,Just about wrapped up,0.0
4646,581,5 - Very High,Jeepers!,2.0
4647,581,5 - Very High,My glasses!,0.0
4648,582,6 - Top Tier,My glasses!,0.0
4649,582,6 - Top Tier,Groovy,0.0
4650,582,6 - Top Tier,Zoinks!,1.0
4651,582,6 - Top Tier,Scooby Doo! Where are you?,0.0
4652,582,6 - Top Tier,Just about wrapped up,0.0
4653,582,6 - Top Tier,Jeepers!,0.0
4654,582,6 - Top Tier,Jinkies!,1.0
4655,582,6 - Top Tier,Rooby rooby roo!,1.0
4656,583,5 - Very High,Groovy,0.0
4657,583,5 - Very High,Zoinks!,3.0
4658,583,5 - Very High,My glasses!,0.0
4659,583,5 - Very High,Jeepers!,2.0
4660,583,5 - Very High,Scooby Doo! Where are you?,0.0
4661,583,5 - Very High,Just about wrapped up,1.0
4662,583,5 - Very High,Jinkies!,2.0
4663,583,5 - Very High,Rooby rooby roo!,0.0
4664,584,6 - Top Tier,Rooby rooby roo!,1.0
4665,584,6 - Top Tier,Scooby Doo! Where are you?,0.0
4666,584,6 - Top Tier,Jinkies!,0.0
4667,584,6 - Top Tier,Jeepers!,0.0
4668,584,6 - Top Tier,My glasses!,0.0
4669,584,6 - Top Tier,Zoinks!,0.0
4670,584,6 - Top Tier,Groovy,0.0
4671,584,6 - Top Tier,Just about wrapped up,0.0
4672,585,5 - Very High,Just about wrapped up,0.0
4673,585,5 - Very High,My glasses!,0.0
4674,585,5 - Very High,Scooby Doo! Where are you?,0.0
4675,585,5 - Very High,Jeepers!,0.0
4676,585,5 - Very High,Jinkies!,1.0
4677,585,5 - Very High,Groovy,1.0
4678,585,5 - Very High,Zoinks!,0.0
4679,585,5 - Very High,Rooby rooby roo!,1.0
4680,586,5 - Very High,Rooby rooby roo!,0.0
4681,586,5 - Very High,My glasses!,0.0
4682,586,5 - Very High,Jinkies!,0.0
4683,586,5 - Very High,Scooby Doo! Where are you?,0.0
4684,586,5 - Very High,Groovy,0.0
4685,586,5 - Very High,Zoinks!,3.0
4686,586,5 - Very High,Just about wrapped up,0.0
4687,586,5 - Very High,Jeepers!,1.0
4688,587,,My glasses!,0.0
4689,587,,Scooby Doo! Where are you?,0.0
4690,587,,Just about wrapped up,1.0
4691,587,,Jeepers!,1.0
4692,587,,Zoinks!,1.0
4693,587,,Jinkies!,3.0
4694,587,,Groovy,0.0
4695,587,,Rooby rooby roo!,1.0
4696,588,,Zoinks!,1.0
4697,588,,Jinkies!,1.0
4698,588,,Just about wrapped up,0.0
4699,588,,My glasses!,1.0
4700,588,,Groovy,0.0
4701,588,,Rooby rooby roo!,1.0
4702,588,,Jeepers!,3.0
4703,588,,Scooby Doo! Where are you?,0.0
4704,589,,My glasses!,0.0
4705,589,,Rooby rooby roo!,2.0
4706,589,,Zoinks!,0.0
4707,589,,Jinkies!,1.0
4708,589,,Groovy,0.0
4709,589,,Just about wrapped up,1.0
4710,589,,Scooby Doo! Where are you?,0.0
4711,589,,Jeepers!,1.0
4712,590,,Zoinks!,1.0
4713,590,,Scooby Doo! Where are you?,0.0
4714,590,,Groovy,0.0
4715,590,,My glasses!,0.0
4716,590,,Just about wrapped up,1.0
4717,590,,Jeepers!,0.0
4718,590,,Jinkies!,0.0
4719,590,,Rooby rooby roo!,1.0
4720,591,,Jeepers!,2.0
4721,591,,Scooby Doo! Where are you?,0.0
4722,591,,Just about wrapped up,0.0
4723,591,,Groovy,0.0
4724,591,,Rooby rooby roo!,0.0
4725,591,,Jinkies!,2.0
4726,591,,My glasses!,1.0
4727,591,,Zoinks!,1.0
4728,592,,Scooby Doo! Where are you?,0.0
4729,592,,Groovy,0.0
4730,592,,My glasses!,0.0
4731,592,,Zoinks!,0.0
4732,592,,Jeepers!,0.0
4733,592,,Jinkies!,3.0
4734,592,,Just about wrapped up,0.0
4735,592,,Rooby rooby roo!,1.0
4736,593,,Scooby Doo! Where are you?,0.0
4737,593,,My glasses!,0.0
4738,593,,Zoinks!,2.0
4739,593,,Rooby rooby roo!,0.0
4740,593,,Jinkies!,0.0
4741,593,,Jeepers!,1.0
4742,593,,Groovy,0.0
4743,593,,Just about wrapped up,0.0
4744,594,,Rooby rooby roo!,1.0
4745,594,,Zoinks!,0.0
4746,594,,Jinkies!,1.0
4747,594,,My glasses!,0.0
4748,594,,Jeepers!,0.0
4749,594,,Groovy,0.0
4750,594,,Scooby Doo! Where are you?,0.0
4751,594,,Just about wrapped up,1.0
4752,595,,Rooby rooby roo!,1.0
4753,595,,Zoinks!,1.0
4754,595,,Groovy,0.0
4755,595,,My glasses!,1.0
4756,595,,Jinkies!,4.0
4757,595,,Scooby Doo! Where are you?,0.0
4758,595,,Just about wrapped up,0.0
4759,595,,Jeepers!,2.0
4760,596,,Scooby Doo! Where are you?,0.0
4761,596,,Rooby rooby roo!,0.0
4762,596,,My glasses!,0.0
4763,596,,Groovy,0.0
4764,596,,Jinkies!,0.0
4765,596,,Jeepers!,1.0
4766,596,,Zoinks!,0.0
4767,596,,Just about wrapped up,0.0
4768,597,,My glasses!,0.0
4769,597,,Groovy,0.0
4770,597,,Scooby Doo! Where are you?,0.0
4771,597,,Just about wrapped up,0.0
4772,597,,Zoinks!,0.0
4773,597,,Jeepers!,2.0
4774,597,,Rooby rooby roo!,1.0
4775,597,,Jinkies!,1.0
4776,598,,Rooby rooby roo!,0.0
4777,598,,Groovy,0.0
4778,598,,Zoinks!,3.0
4779,598,,Jeepers!,2.0
4780,598,,My glasses!,0.0
4781,598,,Just about wrapped up,0.0
4782,598,,Scooby Doo! Where are you?,0.0
4783,598,,Jinkies!,0.0
4784,599,,Jinkies!,1.0
4785,599,,Jeepers!,1.0
4786,599,,My glasses!,0.0
4787,599,,Just about wrapped up,0.0
4788,599,,Groovy,0.0
4789,599,,Scooby Doo! Where are you?,0.0
4790,599,,Zoinks!,3.0
4791,599,,Rooby rooby roo!,0.0
4792,600,3 - Moderate,Jeepers!,2.0
4793,600,3 - Moderate,My glasses!,0.0
4794,600,3 - Moderate,Just about wrapped up,0.0
4795,600,3 - Moderate,Zoinks!,1.0
4796,600,3 - Moderate,Scooby Doo! Where are you?,0.0
4797,600,3 - Moderate,Rooby rooby roo!,0.0
4798,600,3 - Moderate,Jinkies!,0.0
4799,600,3 - Moderate,Groovy,0.0
4800,601,3 - Moderate,Zoinks!,0.0
4801,601,3 - Moderate,Rooby rooby roo!,1.0
4802,601,3 - Moderate,Groovy,0.0
4803,601,3 - Moderate,Jeepers!,0.0
4804,601,3 - Moderate,Scooby Doo! Where are you?,0.0
4805,601,3 - Moderate,Just about wrapped up,0.0
4806,601,3 - Moderate,My glasses!,0.0
4807,601,3 - Moderate,Jinkies!,0.0
4808,602,,Zoinks!,2.0
4809,602,,My glasses!,1.0
4810,602,,Groovy,0.0
4811,602,,Jinkies!,3.0
4812,602,,Rooby rooby roo!,1.0
4813,602,,Just about wrapped up,0.0
4814,602,,Jeepers!,3.0
4815,602,,Scooby Doo! Where are you?,0.0
4816,603,,Just about wrapped up,0.0
4817,603,,Zoinks!,1.0
4818,603,,Groovy,0.0
4819,603,,My glasses!,0.0
4820,603,,Jinkies!,1.0
4821,603,,Jeepers!,1.0
4822,603,,Scooby Doo! Where are you?,0.0
4823,603,,Rooby rooby roo!,0.0
